Year,Week,Season,Customers,Orders,Units,Value,Return_Units,Return_Value,Partner,Delivery_Type,Store_Type,Next_Customer_Type,Return_Type,Markdown_Type,Despatch_Type
2023,17,S20231,1,1,3,83.57,0,0,Next,Store,UK_Next_Store,LauraAshley,Store,FP,Branded
2023,13,S20231,1,1,7,60.22,0,0,GAP,Parcelshop,Courier,,Mixed,MD,Branded
2023,21,S20231,5,5,62,716.91,2,15.03,GAP,Courier,Courier,,Mixed,MD,Branded
2023,23,S20231,6,6,17,554.9,1,27.75,Next,Mixed,Mixed,,,Mixed,Branded
2023,9,S20231,1,1,3,203.56,0,0,Next,Store,UK_VS_Store,,Mixed,FP,Branded
2023,4,S20231,5,5,20,3485.1,1,217.82,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,1,S20231,2,2,3,105.62,0,0,Next,Courier,Courier,Bath and Body Works,Courier,FP,Branded
2023,8,S20231,77,77,365,12080.46,29,1199.77,VS,Store,UK_Next_Store,,Mixed,FP,Branded
2023,20,S20231,53,53,287,8012.62,26,762.18,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,24,S20231,10,10,14,434.38,1,26.37,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,5,S20231,1,1,12,206.32,1,11.18,Next,Parcelshop,Courier,,,FP,Branded
2023,11,S20231,23,23,53,813,6,78.23,VS,Courier,Courier,,Store,MD,Branded
2023,6,S20231,61,61,311,47777.16,40,6452.22,Reiss,Courier,Courier,,Store,Mixed,Branded
2023,20,S20231,27,27,121,10859.58,17,1907.16,Next,Courier,Courier,,Courier,Mixed,Branded
2023,16,S20231,36,36,136,4447.53,20,948.37,VS,Store,UK_VS_Store,,,Mixed,Branded
2023,20,S20231,1,1,2,72.59,0,0,VS,Store,International_Next_Store,,,FP,Branded
2023,25,S20231,1,1,6,49.62,1,8.68,Next,Courier,Courier,Bath and Body Works,Mixed,FP,Branded
2023,14,S20231,4,4,32,1016.06,6,161.93,Next,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,21,S20231,4,4,12,451.82,2,48.95,Next,Mixed,Mixed,,,FP,Branded
2023,15,S20231,30,30,228,9012.36,46,1545.54,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,11,S20231,2,2,5,52.82,1,11.09,Next,Courier,Courier,Bath and Body Works,,MD,Branded
2023,15,S20231,1,1,3,164.84,1,68.68,Next,Courier,Courier,Mixed,,Mixed,Branded
2023,10,S20231,13,13,16,494.5,4,179.26,GAP,Courier,Courier,,Store,MD,Branded
2023,13,S20231,13,13,29,325.85,7,98.32,VS,Courier,Courier,,,MD,Branded
2023,8,S20231,1,1,16,188.04,4,49.36,Next,Parcelshop,Courier,,Mixed,MD,Branded
2023,13,S20231,1,1,2,37.95,1,16.13,Next,Store,UK_Next_Store,,,FP,Branded
2023,5,S20231,12,12,97,2891.79,26,503.83,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,3,S20231,1,1,2,145.18,1,61.7,Next,Parcelshop,Courier,,Store,MD,Branded
2023,25,S20231,1,1,3,188.19,1,65.87,Next,Courier,Courier,Aubin,Mixed,MD,Branded
2023,6,S20231,1,1,2,49.01,1,30.63,VS,Parcelshop,Courier,,Mixed,FP,Branded
2023,20,S20231,8,8,29,440.73,9,198.33,Next,Courier,Courier,Bath and Body Works,Courier,FP,Branded
2023,16,S20231,1,1,9,45.17,3,18.82,VS,Parcelshop,Courier,,,MD,Branded
2023,16,S20231,1,1,2,24.81,1,13.03,JOJO,Courier,Courier,,,FP,Branded
2023,1,S20231,3,3,5,81.88,2,27.84,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,11,S20231,7,7,43,659.45,15,149.53,VS,Store,UK_VS_Store,,Store,Mixed,Branded
2023,6,S20231,1,1,3,258.1,1,73.13,Reiss,Parcelshop,Courier,,Mixed,MD,Branded
2023,3,S20231,1,1,3,491.61,1,172.06,Next,Store,International_Next_Store,,Store,FP,Branded
2023,21,S20231,1,1,2,198.26,1,123.91,Next,Courier,Courier,Aubin,Courier,FP,Branded
2023,26,S20231,2,2,3,163.23,1,78.89,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,2,S20231,1,1,3,545.23,1,227.18,Next,Courier,Courier,Aubin,Courier,FP,Branded
2023,20,S20231,1,1,5,117.53,2,49.36,Next,Store,International_Next_Store,Mixed,Mixed,MD,Branded
2023,19,S20231,1,1,5,202.71,2,68.92,Reiss,Store,International_Next_Store,,,Mixed,Branded
2023,23,S20231,9,9,34,583.06,15,167.2,Next,Store,UK_Reiss_Store,,,MD,Branded
2023,21,S20231,2,2,22,604.91,10,233.72,Next,Courier,Courier,Mixed,Mixed,FP,Branded
2023,12,S20231,1,1,3,31.69,1,11.09,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,9,S20231,3,3,14,262.86,6,140.82,Next,Courier,Courier,Bath and Body Works,,Mixed,Branded
2023,14,S20231,1,1,3,24.01,1,11.6,Next,Courier,Courier,Mixed,,MD,Branded
2023,7,S20231,1,1,6,306.49,3,191.56,Reiss,Parcelshop,Courier,,Mixed,FP,Branded
2023,26,S20231,3,3,7,240.93,3,108.42,Next,Courier,Courier,,Courier,Mixed,Branded
2023,6,S20231,1,1,5,69.9,3,35.65,Next,Store,UK_VS_Store,,,FP,Branded
2023,21,S20231,2,2,6,615.05,0,0,Reiss,Store,UK_Reiss_Store,,Courier,Mixed,Branded
2023,3,S20231,7,7,10,2534.49,0,0,Reiss,Courier,Courier,,Store,FP,Branded
2023,13,S20231,3,3,13,295.73,0,0,VS,Courier,Courier,,,Mixed,Branded
2023,19,S20231,2,2,14,425.47,0,0,Next,Mixed,Mixed,,,Mixed,Branded
2023,21,S20231,4,4,12,184.35,0,0,Next,Courier,Courier,Bath and Body Works,Mixed,FP,Branded
2023,2,S20231,1,1,5,429.08,0,0,Next,Parcelshop,Courier,Mixed,Mixed,FP,Branded
2023,15,S20231,1,1,7,177.59,0,0,Next,Parcelshop,Courier,Mixed,Mixed,FP,Branded
2023,7,S20231,4,4,9,69.9,1,6.6,Next,Store,UK_Next_Store,Bath and Body Works,,MD,Branded
2023,10,S20231,1,1,13,53.54,1,2.68,Next,Courier,Courier,Mixed,,MD,Branded
2023,14,S20231,1,1,3,26.06,0,0,JOJO,Courier,Courier,,Store,FP,Branded
2023,5,S20231,7,7,12,1728.32,1,151.23,Reiss,Parcelshop,Courier,,,MD,Branded
2023,23,S20231,1,1,5,305.18,1,76.3,Next,Parcelshop,Courier,,,Mixed,Branded
2023,17,S20231,1,1,5,172.83,1,50.12,JOJO,Store,UK_Next_Store,,Mixed,Mixed,Branded
2023,16,S20231,1,1,3,37.1,0,0,GAP,Courier,Courier,,Mixed,Mixed,Branded
2023,3,S20231,4,4,17,258.43,2,31.92,GAP,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,3,S20231,4,4,5,62.91,1,10.69,VS,Parcelshop,Courier,,Store,FP,Branded
2023,23,S20231,1,1,2,28.73,0,0,Next,Store,UK_JOJO_Store,,Courier,MD,Branded
2023,13,S20231,8,8,50,1606.64,9,245.82,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,12,S20231,2,2,34,1430.66,6,265.09,Next,Store,UK_Next_Store,Mixed,Mixed,FP,Branded
2023,16,S20231,1,1,2,3.35,0,0,JOJO,Parcelshop,Courier,,Store,FP,Branded
2023,8,S20231,1,1,2,26.88,0,0,Next,Store,UK_VS_Store,,Courier,FP,Branded
2023,10,S20231,1,1,10,278.27,2,69.57,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,16,S20231,1,1,6,344.74,1,60.33,Next,Courier,Courier,Mixed,Mixed,FP,Branded
2023,23,S20231,1,1,9,517.27,2,97.71,Reiss,Parcelshop,Courier,,Mixed,FP,Branded
2023,26,S20231,3,3,17,655.53,4,100.26,Next,Parcelshop,Courier,,Store,FP,Branded
2023,7,S20231,1,1,10,383.92,3,97.9,Next,Courier,Courier,Mixed,Courier,FP,Branded
2023,21,S20231,1,1,5,537.7,1,112.92,Reiss,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,6,S20231,4,4,6,454.43,2,189.35,Next,Store,International_Next_Store,,,Mixed,Branded
2023,8,S20231,1,1,2,221.22,1,160.38,Next,Store,Lipsy Concession,,Courier,FP,Branded
2023,16,S20231,3,3,5,110.5,1,27.63,Next,Store,UK_Next_Store,Mixed,Store,Mixed,Branded
2023,4,S20231,1,1,2,310.79,1,163.16,Reiss,Parcelshop,Courier,,Store,FP,Branded
2023,15,S20231,1,1,9,79.39,3,22.49,Next,Store,UK_Next_Store,Mixed,Store,FP,Branded
2023,24,S20231,1,1,7,925.84,2,171.94,Next,Store,UK_Next_Store,,Mixed,Mixed,Branded
2023,12,S20231,1,1,5,32.26,2,10.97,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,Mixed,Branded
2023,3,S20231,8,8,24,655.81,8,229.53,Next,Courier,Courier,Mixed,Courier,MD,Branded
2023,10,S20231,1,1,2,77.97,1,48.73,VS,Parcelshop,Courier,,Courier,FP,Branded
2023,21,S20231,2,2,5,59.53,2,34.53,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,MD,Branded
2023,17,S20231,1,1,3,190.35,1,79.31,VS,Parcelshop,Courier,,Mixed,FP,Branded
2023,4,S20231,1,1,6,54.2,2,18.97,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,15,S20231,1,1,2,22.97,1,9.76,Next,Store,UK_Next_Store,,,FP,Branded
2023,23,S20231,1,1,29,734.54,12,197.57,Next,Mixed,Mixed,,Mixed,Mixed,Branded
2023,7,S20231,1,1,9,709.76,0,0,Next,Mixed,Mixed,,Store,FP,Branded
2023,13,S20231,1,1,2,18.25,0,0,Next,Courier,Courier,Bath and Body Works,Store,MD,Branded
2023,25,S20231,1,1,5,400.97,0,0,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,20,S20231,1,1,3,553.06,0,0,Reiss,Store,UK_Reiss_Store,,Courier,Mixed,Branded
2023,8,S20231,1,1,2,9.68,0,0,Next,Parcelshop,Courier,Bath and Body Works,,MD,Branded
2023,16,S20231,1,1,7,137.11,0,0,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,3,S20231,1,1,17,134.32,1,6.72,Next,Store,UK_Next_Store,Mixed,Mixed,Mixed,Branded
2023,12,S20231,1,1,2,50.93,0,0,Next,Store,UK_Next_Store,Aubin,,FP,Branded
2023,5,S20231,1,1,3,137.11,0,0,Reiss,Parcelshop,Courier,,Store,Mixed,Branded
2023,1,S20231,1,1,5,265.01,0,0,Next,Store,UK_Next_Store,Mixed,Store,Mixed,Branded
2023,6,S20231,1,1,3,525.72,0,0,Reiss,Parcelshop,Courier,,Courier,FP,Branded
2023,8,S20231,1,1,5,76.81,1,22.27,GAP,Courier,Courier,,Mixed,MD,Branded
2023,5,S20231,1,1,2,54.85,0,0,Next,Store,UK_Next_Store,LauraAshley,Store,FP,Branded
2023,6,S20231,1,1,24,418.53,3,54.93,Next,Courier,Courier,,Mixed,MD,Branded
2023,17,S20231,1,1,5,114.84,1,19.52,GAP,Store,International_Next_Store,,Mixed,FP,Branded
2023,26,S20231,1,1,3,58.76,0,0,Next,Courier,Courier,,Store,MD,Branded
2023,15,S20231,1,1,2,31.46,0,0,Next,Store,UK_Next_Store,Aubin,,MD,Branded
2023,18,S20231,1,1,3,280.37,1,98.13,Reiss,Store,International_Next_Store,,Store,FP,Branded
2023,8,S20231,1,1,3,445.52,1,185.63,Next,Courier,Courier,Aubin,Mixed,MD,Branded
2023,15,S20231,1,1,10,798.87,2,231.67,Next,Courier,Courier,Mixed,Store,Mixed,Branded
2023,11,S20231,1,1,5,58.07,1,14.52,Next,Store,UK_Next_Store,LauraAshley,Mixed,MD,Branded
2023,12,S20231,53,53,559,11048.63,117,2428.13,Next,Courier,Courier,Mixed,Mixed,FP,Branded
2023,4,S20231,28,28,141,1839.9,31,343.84,Next,Parcelshop,Courier,,,Mixed,Branded
2023,1,S20231,1,1,3,194.57,1,42.16,Childsplay,Courier,Courier,,,FP,Branded
2023,17,S20231,1,1,2,25.81,0,0,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,7,S20231,13,13,53,2387,13,614.77,Next,Courier,Courier,Mixed,Mixed,Mixed,Branded
2023,10,S20231,7,7,20,678.31,5,211.97,Next,Store,UK_Next_Store,,,MD,Branded
2023,14,S20231,11,11,93,1625.38,25,633.55,Next,Store,UK_Next_Store,Mixed,Mixed,Mixed,Branded
2023,15,S20231,2,2,5,9.36,1,2.34,JOJO,Courier,Courier,,Store,FP,Branded
2023,5,S20231,1,1,10,208.93,3,65.81,GAP,Parcelshop,Courier,,Courier,FP,Branded
2023,17,S20231,8,8,14,619.12,4,150.36,Reiss,Courier,Courier,,,MD,Branded
2023,16,S20231,1,1,5,113.61,0,0,Next,Mixed,Mixed,,Store,FP,Branded
2023,25,S20231,11,11,19,1040.45,0,0,Next,Parcelshop,Courier,,,FP,Branded
2023,14,S20231,1,1,3,238.12,0,0,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,16,S20231,43,43,284,7141.15,9,282.88,Next,Courier,Courier,,,Mixed,Branded
2023,3,S20231,1,1,5,107.54,0,0,Next,Store,UK_Next_Store,LauraAshley,,FP,Branded
2023,9,S20231,1,1,2,25.81,0,0,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,14,S20231,1,1,5,50.28,0,0,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,Mixed,Branded
2023,23,S20231,4,4,14,1388.03,1,84.27,Reiss,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,25,S20231,1,1,5,314.71,0,0,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,20,S20231,2,2,14,506.51,1,30.75,Next,Store,International_Next_Store,,Courier,FP,Branded
2023,10,S20231,11,11,41,1378.81,4,141.24,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,9,S20231,5,5,9,697.24,1,96.84,Next,Courier,Courier,Aubin,,MD,Branded
2023,16,S20231,1,1,2,3.46,0,0,JOJO,Courier,Courier,,Store,FP,Branded
2023,3,S20231,2,2,10,506.51,1,63.31,Next,Store,UK_Next_Store,Mixed,Store,MD,Branded
2023,14,S20231,3,3,6,551.06,1,96.44,Next,Store,UK_Next_Store,Aubin,Store,FP,Branded
2023,12,S20231,1,1,2,108.85,0,0,Next,Courier,Courier,Aubin,,FP,Branded
2023,8,S20231,1,1,2,7.84,0,0,GAP,Courier,Courier,,Store,MD,Branded
2023,5,S20231,10,10,21,4265.84,4,690.66,Reiss,Courier,Courier,,Courier,FP,Branded
2023,6,S20231,1,1,5,303.42,1,63.72,Next,Store,UK_Next_Store,Aubin,Mixed,FP,Branded
2023,6,S20231,2,2,12,407.65,2,84.93,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,17,S20231,1,1,5,96.02,1,27.85,Next,Mixed,Courier,,,FP,Branded
2023,2,S20231,1,1,5,106.46,1,26.62,GAP,Parcelshop,Courier,,,Mixed,Branded
2023,22,S20231,6,6,13,882.75,3,213.9,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,7,S20231,3,3,9,161.28,2,30.46,Next,Parcelshop,Courier,Mixed,,FP,Branded
2023,4,S20231,1,1,3,50.93,1,11.03,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,2,S20231,1,1,5,174.21,1,29.62,Next,Store,International_Next_Store,,Store,Mixed,Branded
2023,14,S20231,1,1,2,32.65,1,17.14,GAP,Store,UK_Next_Store,,Courier,MD,Branded
2023,25,S20231,1,1,16,231.67,4,72.4,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,2,S20231,1,1,14,1186.78,4,491.67,Next,Courier,Courier,,Mixed,FP,Branded
2023,20,S20231,1,1,2,72.59,1,45.37,Next,Courier,Courier,Aubin,,MD,Branded
2023,7,S20231,1,1,5,61.37,2,25.78,Next,Courier,Courier,Mixed,,FP,Branded
2023,26,S20231,1,1,2,14.98,1,6.37,JOJO,Store,UK_JOJO_Store,,Courier,MD,Branded
2023,13,S20231,3,3,5,457.04,2,118.83,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,22,S20231,1,1,3,31.46,1,8.91,Next,Store,UK_Next_Store,Mixed,,Mixed,Branded
2023,18,S20231,1,1,5,24.96,2,10.48,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,20,S20231,1,1,12,118.06,4,49.19,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,24,S20231,1,1,2,26.88,1,19.49,Next,Courier,Courier,,Store,MD,Branded
2023,9,S20231,1,1,5,51.62,2,25.81,GAP,Courier,Courier,,Store,MD,Branded
2023,5,S20231,1,1,5,342.13,2,143.69,Next,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,11,S20231,2,2,3,64.91,1,18.39,GAP,Courier,Courier,,Courier,MD,Branded
2023,6,S20231,1,1,2,150.43,1,48.89,Next,Store,Lipsy Concession,,Courier,FP,Branded
2023,11,S20231,1,1,3,72.59,1,20.57,Next,Courier,Courier,Mixed,Store,Mixed,Branded
2023,5,S20231,1,1,2,94.1,1,49.4,Next,Store,UK_Next_Store,Aubin,Store,MD,Branded
2023,2,S20231,1,1,5,45.67,2,22.84,Next,Courier,Courier,Mixed,,MD,Branded
2023,2,S20231,1,1,2,94.1,1,68.22,Next,Store,UK_VS_Store,,Courier,FP,Branded
2023,16,S20231,1,1,5,346.82,2,173.41,Reiss,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,6,S20231,1,1,2,7.84,1,4.12,Next,Store,UK_VS_Store,,Courier,MD,Branded
2023,1,S20231,1,1,2,21.97,1,9.34,Next,Courier,Courier,Mixed,Courier,Mixed,Branded
2023,5,S20231,1,1,3,80.96,1,17.54,Next,Parcelshop,Courier,LauraAshley,,FP,Branded
2023,5,S20231,1,1,2,12.11,1,5.15,Next,Store,International_Next_Store,,Courier,MD,Branded
2023,13,S20231,3,3,6,336.06,3,176.43,Next,Store,UK_Next_Store,LauraAshley,Store,FP,Branded
2023,5,S20231,1,1,9,163.74,5,113.71,Next,Courier,Courier,Bath and Body Works,Mixed,Mixed,Branded
2023,19,S20231,1,1,5,175.72,3,152.88,Next,Courier,Courier,Mixed,Courier,MD,Branded
2023,25,S20231,1,1,5,367.79,3,275.84,Next,Store,UK_Next_Store,Mixed,,Mixed,Branded
2023,4,S20231,1,1,3,23.51,2,16.46,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,3,S20231,1,1,2,11.98,1,5.09,Next,Courier,Courier,Bath and Body Works,Mixed,MD,Branded
2023,5,S20231,1,1,10,237.66,6,92.69,GAP,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,16,S20231,1,1,3,201.64,2,114.26,Next,Parcelshop,Courier,,Courier,Mixed,Branded
2023,18,S20231,1,1,2,126.74,1,66.54,Next,Store,UK_Next_Store,,Courier,FP,Branded
2023,2,S20231,1,1,7,71.28,4,50.91,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,7,S20231,1,1,2,7.68,1,5.57,Next,Courier,Courier,Bath and Body Works,Courier,MD,Branded
2023,18,S20231,1,1,2,56.46,1,35.29,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,14,S20231,1,1,5,80.96,3,51,Next,Parcelshop,Courier,,Courier,Mixed,Branded
2023,15,S20231,1,1,3,94.87,2,53.76,Next,Parcelshop,Courier,,Store,MD,Branded
2023,8,S20231,1,1,2,189.35,1,61.54,Reiss,Parcelshop,Courier,,Courier,FP,Branded
2023,1,S20231,1,1,2,30.65,1,13.03,Next,Store,UK_VS_Store,,Courier,MD,Branded
2023,25,S20231,1,1,5,94.1,3,59.28,Next,Store,UK_VS_Store,,Store,FP,Branded
2023,9,S20231,72,72,590,10501.15,395,8788.04,GAP,Store,UK_Next_Store,,Mixed,MD,Branded
2023,12,S20231,1,1,16,725.89,11,723.62,Next,Store,UK_Next_Store,Mixed,Store,FP,Branded
2023,1,S20231,48,48,68,1587.28,47,1371.36,VS,Courier,Courier,,Store,MD,Branded
2023,3,S20231,1,1,5,41.79,4,35.1,Next,Parcelshop,Courier,Bath and Body Works,,Mixed,Branded
2023,6,S20231,2,2,5,70.41,4,47.88,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,16,S20231,1,1,3,44.4,2,19.24,Next,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,6,S20231,3,3,10,314.55,7,187.16,Next,Courier,Courier,,Store,MD,Branded
2023,21,S20231,3,3,5,53.77,4,45.17,GAP,Parcelshop,Courier,,,MD,Branded
2023,21,S20231,9,9,63,1719.71,47,1603.7,VS,Courier,Courier,,Store,Mixed,Branded
2023,4,S20231,16,16,34,1297.59,26,1438.8,GAP,Store,UK_Next_Store,,Courier,FP,Branded
2023,23,S20231,13,13,77,1195.3,59,1144.85,JOJO,Parcelshop,Courier,,Mixed,FP,Branded
2023,8,S20231,6,6,12,419.17,9,330.1,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,2,S20231,1,1,5,65.91,4,44.82,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,2,S20231,1,1,9,118.83,7,60.08,Next,Courier,Courier,Bath and Body Works,Mixed,MD,Branded
2023,16,S20231,1,1,5,56.46,4,38.39,VS,Parcelshop,Courier,,Store,MD,Branded
2023,14,S20231,1,1,14,232.36,11,191.7,GAP,Parcelshop,Courier,,Mixed,MD,Branded
2023,11,S20231,6,6,12,382.04,10,397.96,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,25,S20231,5,5,21,314.94,18,391.43,JOJO,Store,International_JOJO_Store,,,MD,Branded
2023,9,S20231,1,1,5,152.45,4,152.45,Next,Courier,Courier,,,Mixed,Branded
2023,5,S20231,2,2,9,210.9,8,196.84,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,5,S20231,3,3,23,328.04,20,242.46,Next,Store,UK_Next_Store,Mixed,,MD,Branded
2023,19,S20231,1,1,2,22.86,2,14.86,Next,Parcelshop,Courier,Bath and Body Works,,MD,Branded
2023,6,S20231,1,1,62,937.21,55,706.69,VS,Parcelshop,Courier,,Mixed,MD,Branded
2023,25,S20231,1,1,2,84.5,2,88.73,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,1,S20231,25,25,150,3349.43,137,3823.93,GAP,Courier,Courier,,Mixed,MD,Branded
2023,17,S20231,3,3,13,345.66,12,462.65,VS,Courier,Courier,,Courier,Mixed,Branded
2023,24,S20231,4,4,10,1258.21,9,1415.49,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,16,S20231,4,4,14,501.44,13,488.9,VS,Store,UK_VS_Store,,Store,Mixed,Branded
2023,7,S20231,1,1,3,79.89,3,67.91,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,16,S20231,1,1,5,83.57,5,54.32,Next,Courier,Courier,Mixed,Courier,MD,Branded
2023,6,S20231,3,3,16,443.6,16,377.06,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,1,S20231,1,1,5,52.82,5,55.46,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,17,S20231,13,13,77,2549.5,76,3145.49,Next,Store,UK_Next_Store,Mixed,Mixed,MD,Branded
2023,24,S20231,1,1,2,74.89,2,108.59,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,10,S20231,1,1,5,833.97,0,0,Next,Mixed,Mixed,,Store,FP,Branded
2023,20,S20231,1,1,5,71.82,0,0,Next,Store,UK_Next_Store,,,FP,Branded
2023,26,S20231,1,1,3,18.97,0,0,Next,Courier,Courier,Bath and Body Works,Mixed,FP,Branded
2023,19,S20231,1,1,5,43.09,0,0,VS,Parcelshop,Courier,,,MD,Branded
2023,25,S20231,3,3,9,62.91,0,0,JOJO,Courier,Courier,,Courier,MD,Branded
2023,19,S20231,2,2,13,305.34,1,24.66,GAP,Courier,Courier,,Mixed,FP,Branded
2023,26,S20231,1,1,2,200.48,0,0,Next,Courier,Courier,,Store,FP,Branded
2023,5,S20231,5,5,17,1716.79,1,146.43,Next,Courier,Courier,,Mixed,FP,Branded
2023,10,S20231,10,10,27,374.24,2,34.65,Next,Courier,Courier,Bath and Body Works,,Mixed,Branded
2023,18,S20231,4,4,6,176.29,1,30.85,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,18,S20231,6,6,17,344.51,2,34.45,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,16,S20231,1,1,2,26.12,0,0,Next,Parcelshop,Courier,,Store,FP,Branded
2023,14,S20231,1,1,2,95.17,0,0,Next,Courier,Courier,Aubin,,FP,Branded
2023,6,S20231,1,1,22,226.6,3,32.45,VS,Store,UK_VS_Store,,Courier,Mixed,Branded
2023,10,S20231,8,8,20,490.07,3,91.89,Next,Courier,Courier,Bath and Body Works,Store,FP,Branded
2023,1,S20231,3,3,44,2200.72,7,507.67,VS,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,21,S20231,1,1,5,274.23,1,68.56,GAP,Parcelshop,Courier,,Mixed,FP,Branded
2023,10,S20231,1,1,2,26.12,0,0,Next,Parcelshop,Courier,,,MD,Branded
2023,6,S20231,1,1,3,52.92,1,14.99,Next,Store,UK_Next_Store,Mixed,Courier,FP,Branded
2023,19,S20231,3,3,26,113.61,5,14.2,VS,Parcelshop,Courier,,,MD,Branded
2023,4,S20231,1,1,5,122.6,1,20.84,Next,Parcelshop,Courier,Mixed,,FP,Branded
2023,9,S20231,1,1,19,401.35,4,88.72,Next,Courier,Courier,Mixed,Courier,Mixed,Branded
2023,22,S20231,1,1,3,17.82,1,7.43,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,5,S20231,1,1,2,11.52,0,0,GAP,Store,UK_Next_Store,,Courier,MD,Branded
2023,5,S20231,1,1,2,120.98,0,0,Reiss,Parcelshop,Courier,,,Mixed,Branded
2023,5,S20231,4,4,6,462.27,2,161.79,Next,Courier,Courier,Aubin,,FP,Branded
2023,18,S20231,4,4,12,840.21,3,178.54,Reiss,Parcelshop,Courier,,,FP,Branded
2023,23,S20231,1,1,12,44.4,3,7.22,Next,Parcelshop,Courier,Mixed,,MD,Branded
2023,12,S20231,1,1,2,46.78,1,19.88,GAP,Courier,Courier,,Courier,MD,Branded
2023,25,S20231,1,1,12,164.47,3,43.17,Next,Store,Lipsy Concession,,Mixed,FP,Branded
2023,11,S20231,1,1,12,1019.14,4,424.64,Next,Parcelshop,Courier,Mixed,,FP,Branded
2023,7,S20231,3,3,13,702.85,4,313.58,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,8,S20231,1,1,2,79.04,1,49.4,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,15,S20231,1,1,3,34.61,1,12.11,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,13,S20231,3,3,10,478.32,3,121.97,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,26,S20231,1,1,5,156.7,2,40.74,GAP,Parcelshop,Courier,,Store,FP,Branded
2023,14,S20231,1,1,2,177.44,1,75.41,Next,Parcelshop,Courier,,Courier,FP,Branded
2023,3,S20231,1,1,2,19.2,1,10.08,Next,Parcelshop,Courier,LauraAshley,,MD,Branded
2023,13,S20231,1,1,5,1051.43,2,525.72,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,15,S20231,3,3,5,115.61,2,67.05,GAP,Parcelshop,Courier,,,MD,Branded
2023,1,S20231,2,2,6,335.12,2,139.63,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,3,S20231,3,3,14,518.42,6,233.29,GAP,Parcelshop,Courier,,Mixed,FP,Branded
2023,3,S20231,1,1,29,151.78,12,53.38,VS,Store,International_Next_Store,,Mixed,MD,Branded
2023,22,S20231,1,1,5,154.09,2,40.06,JOJO,Parcelshop,Courier,,Mixed,FP,Branded
